timestamp,tracking_id,user_id,industry,TYPE,GOAL,LANGUAGE,LABEL,vision_json,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,Score Brut Z
2025-11-21T23:51:14.728Z,track_1763769074728_1,current-user,Undewear,static,awareness,en,positive,"{
  ""layout"": {
    ""primary_focus"": ""person"",
    ""framing"": ""medium"",
    ""composition_type"": ""centered"",
    ""product_visibility"": ""high"",
    ""product_size_ratio"": 0.5
  },
  ""visual_elements"": {
    ""has_product"": true,
    ""has_human"": true,
    ""human_count"": 1,
    ""human_gender_approx"": ""female"",
    ""face_visible"": false,
    ""eye_contact"": false,
    ""props_present"": [],
    ""background_type"": ""lifestyle"",
    ""background_clarity"": ""medium""
  },
  ""text_elements"": {
    ""has_text"": true,
    ""text_blocks"": 2,
    ""text_density"": ""medium"",
    ""main_headline_present"": true,
    ""cta_present"": false,
    ""visible_words"": [
      ""UNE MAILLE unique"",
      ""TRICOTÉE SUR-MESURE POUR VOTRE CONFORT"",
      ""COTON BIO ET TENCEL"",
      ""PRODUCTION RESPONSABLE"",
      ""DOUX ET RESPECTUEUX POUR VOTRE PEAU""
    ]
  },
  ""style"": {
    ""creative_style"": ""studio"",
    ""ugc_signals"": false,
    ""studio_signals"": true,
    ""color_palette"": [""beige"", ""black"", ""cream""],
    ""dominant_color"": ""beige"",
    ""contrast_level"": ""medium"",
    ""brightness_level"": ""high""
  },
  ""structural_cues"": {
    ""hierarchy_clarity"": ""clear"",
    ""visual_noise_level"": ""low"",
    ""whitespace_ratio"": 0.2,
    ""symmetry_level"": ""medium""
  },
  ""emotion_tone"": {
    ""emotion_visible"": ""none"",
    ""energy_level"": ""low"",
    ""mood"": ""calm""
  },
  ""raw_description"": ""The image shows a woman wearing a dark matching bra and underwear set, centered in the frame and cropped at the shoulders and thighs. The background is a softly patterned interior wall. Overlaid in the center and lower part of the image is French text describing product attributes, aligned with the clothing. The visual style is bright, with a clean studio setup.""
}",0,0,1,0,0.5,1,2,2,1,1,2,0,0.2,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,
2025-11-21T23:51:13.623Z,track_1763769073623_0,current-user,Undewear,static,awareness,en,positive,"{
  ""layout"": {
    ""primary_focus"": ""person"",
    ""framing"": ""close-up"",
    ""composition_type"": ""centered"",
    ""product_visibility"": ""high"",
    ""product_size_ratio"": 0.4
  },
  ""visual_elements"": {
    ""has_product"": true,
    ""has_human"": true,
    ""human_count"": 1,
    ""human_gender_approx"": ""female"",
    ""face_visible"": false,
    ""eye_contact"": false,
    ""props_present"": [""underwear""],
    ""background_type"": ""studio"",
    ""background_clarity"": ""clean""
  },
  ""text_elements"": {
    ""has_text"": true,
    ""text_blocks"": 4,
    ""text_density"": ""medium"",
    ""main_headline_present"": true,
    ""cta_present"": false,
    ""visible_words"": [
      ""LEAKPROOF ULTRATHIN NO-SHOW BIKINI"",
      ""Forget panty liners."",
      ""Light flow days love these."",
      ""Sleek. Weightless. Comfy."",
      ""knix""
    ]
  },
  ""style"": {
    ""creative_style"": ""studio"",
    ""ugc_signals"": false,
    ""studio_signals"": true,
    ""color_palette"": [""pink"", ""tan"", ""white"", ""grey""],
    ""dominant_color"": ""pink"",
    ""contrast_level"": ""medium"",
    ""brightness_level"": ""medium""
  },
  ""structural_cues"": {
    ""hierarchy_clarity"": ""clear"",
    ""visual_noise_level"": ""low"",
    ""whitespace_ratio"": 0.2,
    ""symmetry_level"": ""high""
  },
  ""emotion_tone"": {
    ""emotion_visible"": ""none"",
    ""energy_level"": ""low"",
    ""mood"": ""calm neutral""
  },
  ""raw_description"": ""The ad creative features a close-up image of a woman wearing light pink underwear, with text overlaid on the torso area. The background is a clean, neutral-toned studio setting. The main text is centered near the top and middle, and the brand name 'knix' is placed near the bottom center. The product is clearly visible, taking up a significant portion of the image.""
}",0,1,0,0,0.4,1,1,4,1,1,2,0,0.2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,
2025-11-22T22:12:53.352Z,track_1763849573352_0,current-user,underwear,static,awareness,en,positive,"{
  ""layout"": {
    ""primary_focus"": ""product"",
    ""framing"": ""medium"",
    ""composition_type"": ""grid"",
    ""product_visibility"": ""high"",
    ""product_size_ratio"": 0.4
  },
  ""visual_elements"": {
    ""has_product"": true,
    ""has_human"": false,
    ""human_count"": 0,
    ""human_gender_approx"": ""none"",
    ""face_visible"": false,
    ""eye_contact"": false,
    ""props_present"": [],
    ""background_type"": ""solid"",
    ""background_clarity"": ""clean""
  },
  ""text_elements"": {
    ""has_text"": true,
    ""text_blocks"": 6,
    ""text_density"": ""medium"",
    ""main_headline_present"": true,
    ""cta_present"": false,
    ""visible_words"": [""BIKINI"", ""GUIDE"", ""1. Triangle"", ""2. Bustier"", ""3. Bandeau"", ""4. Bügel"", ""5. Push-Up""]
  },
  ""style"": {
    ""creative_style"": ""infographic"",
    ""ugc_signals"": false,
    ""studio_signals"": false,
    ""color_palette"": [""purple"", ""white"", ""black"", ""blue"", ""pink"", ""red""],
    ""dominant_color"": ""purple"",
    ""contrast_level"": ""high"",
    ""brightness_level"": ""medium""
  },
  ""structural_cues"": {
    ""hierarchy_clarity"": ""clear"",
    ""visual_noise_level"": ""low"",
    ""whitespace_ratio"": 0.3,
    ""symmetry_level"": ""high""
  },
  ""emotion_tone"": {
    ""emotion_visible"": ""none"",
    ""energy_level"": ""low"",
    ""mood"": ""informative""
  },
  ""raw_description"": ""The image consists of a purple background with six main textual sections explaining different bikini top styles. Each section pairs a short textual explanation with a corresponding visual of the bikini top. The title 'BIKINI GUIDE' is prominent in large white text on the left. The layout is grid-based with a clean and structured appearance.""
}",1,0,1,0,0.4,2,1,6,1,1,2,0,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
2025-11-22T22:16:00.537Z,track_1763849760537_0,current-user,underwear,static,awareness,en,positive,"{
  ""layout"": {
    ""primary_focus"": ""product"",
    ""framing"": ""close-up"",
    ""composition_type"": ""split-screen"",
    ""product_visibility"": ""high"",
    ""product_size_ratio"": 0.6
  },
  ""visual_elements"": {
    ""has_product"": true,
    ""has_human"": true,
    ""human_count"": 1,
    ""human_gender_approx"": ""male"",
    ""face_visible"": false,
    ""eye_contact"": false,
    ""props_present"": [""basketball""],
    ""background_type"": ""solid"",
    ""background_clarity"": ""clean""
  },
  ""text_elements"": {
    ""has_text"": true,
    ""text_blocks"": 2,
    ""text_density"": ""medium"",
    ""main_headline_present"": true,
    ""cta_present"": false,
    ""visible_words"": [
      ""AARON GORDON, PRO BASKETBALL PLAYER"",
      ""MULTI SPORT MESH"",
      ""BALLPARK POUCH PRO"",
      ""STOP DROP TECHNOLOGY"",
      ""LIGHTWEIGHT, BREATHABLE MESH"",
      ""NO-RIDEUP LEG"",
      ""FLY OPENING"",
      ""SAXX"",
      ""XX""
    ]
  },
  ""style"": {
    ""creative_style"": ""studio"",
    ""ugc_signals"": false,
    ""studio_signals"": true,
    ""color_palette"": [""red"", ""black"", ""white"", ""skin""],
    ""dominant_color"": ""red"",
    ""contrast_level"": ""high"",
    ""brightness_level"": ""medium""
  },
  ""structural_cues"": {
    ""hierarchy_clarity"": ""clear"",
    ""visual_noise_level"": ""low"",
    ""whitespace_ratio"": 0.2,
    ""symmetry_level"": ""medium""
  },
  ""emotion_tone"": {
    ""emotion_visible"": ""none"",
    ""energy_level"": ""medium"",
    ""mood"": ""athletic focus""
  },
  ""raw_description"": ""The image is a split-screen ad showing a man from the waist down wearing red SAXX underwear on the top half alongside a basketball, and a product-only display of the same underwear with feature text on the bottom half. Text descriptions outline product features like breathability and comfort. The background is solid and clean, and the underwear product is prominent and brightly colored.""
}",1,1,0,0,0.6,2,1,2,1,1,2,0,0.2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,
2025-11-22T22:16:01.311Z,track_1763849761311_1,current-user,underwear,static,awareness,en,positive,"{
  ""layout"": {
    ""primary_focus"": ""product"",
    ""framing"": ""close-up"",
    ""composition_type"": ""centered"",
    ""product_visibility"": ""high"",
    ""product_size_ratio"": 0.5
  },
  ""visual_elements"": {
    ""has_product"": true,
    ""has_human"": false,
    ""human_count"": 0,
    ""human_gender_approx"": ""none"",
    ""face_visible"": false,
    ""eye_contact"": false,
    ""props_present"": [""underwear""],
    ""background_type"": ""solid"",
    ""background_clarity"": ""clean""
  },
  ""text_elements"": {
    ""has_text"": true,
    ""text_blocks"": 5,
    ""text_density"": ""medium"",
    ""main_headline_present"": true,
    ""cta_present"": false,
    ""visible_words"": [
      ""SAXX"",
      ""PRO"",
      ""UNDERWEAR"",
      ""MULTI-SPORT MESH"",
      ""BALLPARK POUCH PRO"",
      ""STOP DROP TECHNOLOGY"",
      ""LIGHTWEIGHT, BREATHABLE MESH"",
      ""NO-RIDEUP LEG"",
      ""FLY OPENING""
    ]
  },
  ""style"": {
    ""creative_style"": ""product_photo"",
    ""ugc_signals"": false,
    ""studio_signals"": true,
    ""color_palette"": [""black"", ""grey"", ""red"", ""white""],
    ""dominant_color"": ""black"",
    ""contrast_level"": ""high"",
    ""brightness_level"": ""medium""
  },
  ""structural_cues"": {
    ""hierarchy_clarity"": ""clear"",
    ""visual_noise_level"": ""low"",
    ""whitespace_ratio"": 0.2,
    ""symmetry_level"": ""high""
  },
  ""emotion_tone"": {
    ""emotion_visible"": ""none"",
    ""energy_level"": ""low"",
    ""mood"": ""neutral""
  },
  ""raw_description"": ""The image features a close-up, centered view of a pair of camouflage-patterned SAXX PRO underwear. The background is solid black with clear branding and product information text arranged around the product. Text elements detail the product features including 'Ballpark Pouch Pro' and 'Lightweight, breathable mesh'.""
}",1,1,0,0,0.5,2,1,5,1,1,2,0,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
2025-11-22T22:16:02.269Z,track_1763849762269_2,current-user,underwear,static,awareness,en,positive,"{
  ""layout"": {
    ""primary_focus"": ""person"",
    ""framing"": ""medium"",
    ""composition_type"": ""centered"",
    ""product_visibility"": ""medium"",
    ""product_size_ratio"": 0.4
  },
  ""visual_elements"": {
    ""has_product"": true,
    ""has_human"": true,
    ""human_count"": 1,
    ""human_gender_approx"": ""female"",
    ""face_visible"": true,
    ""eye_contact"": true,
    ""props_present"": [""underwear"", ""high heels"", ""exercise ball""],
    ""background_type"": ""studio"",
    ""background_clarity"": ""clean""
  },
  ""text_elements"": {
    ""has_text"": true,
    ""text_blocks"": 4,
    ""text_density"": ""medium"",
    ""main_headline_present"": true,
    ""cta_present"": false,
    ""visible_words"": [
      ""Absorbs up to 9 super tampons"",
      ""Over 15 million sold"",
      ""Wear, wash, repeat"",
      ""KRISTEN BELL LOVES LEAKPROOF."",
      ""10 years of trusting Knix underwear for her cycle."",
      ""knix""
    ]
  },
  ""style"": {
    ""creative_style"": ""studio"",
    ""ugc_signals"": false,
    ""studio_signals"": true,
    ""color_palette"": [""navy"", ""black"", ""white"", ""beige""],
    ""dominant_color"": ""navy"",
    ""contrast_level"": ""high"",
    ""brightness_level"": ""medium""
  },
  ""structural_cues"": {
    ""hierarchy_clarity"": ""clear"",
    ""visual_noise_level"": ""low"",
    ""whitespace_ratio"": 0.3,
    ""symmetry_level"": ""medium""
  },
  ""emotion_tone"": {
    ""emotion_visible"": ""smiling"",
    ""energy_level"": ""high"",
    ""mood"": ""confident, empowering""
  },
  ""raw_description"": ""A woman is sitting on a white exercise ball with one leg raised high, wearing a dark outfit including tights and heels. Text on the right highlights features of the product, and branding is included on a navy background at the bottom. The composition is studio-lit with a clean, minimalist background.""
}",0,0,1,0,0.4,2,1,4,1,1,2,0,0.3,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,
2025-11-22T22:16:03.753Z,track_1763849763753_3,current-user,underwear,static,awareness,en,positive,"{
  ""layout"": {
    ""primary_focus"": ""person"",
    ""framing"": ""medium"",
    ""composition_type"": ""centered"",
    ""product_visibility"": ""high"",
    ""product_size_ratio"": 0.5
  },
  ""visual_elements"": {
    ""has_product"": true,
    ""has_human"": true,
    ""human_count"": 1,
    ""human_gender_approx"": ""female"",
    ""face_visible"": false,
    ""eye_contact"": false,
    ""props_present"": [""underwear""],
    ""background_type"": ""lifestyle"",
    ""background_clarity"": ""medium""
  },
  ""text_elements"": {
    ""has_text"": true,
    ""text_blocks"": 2,
    ""text_density"": ""medium"",
    ""main_headline_present"": true,
    ""cta_present"": false,
    ""visible_words"": [
      ""UNE MAILLE unique"",
      ""TRICOTÉE SUR-MESURE"",
      ""POUR VOTRE CONFORT"",
      ""COTON BIO"",
      ""ET TENCEL"",
      ""PRODUCTION RESPONSABLE"",
      ""DOUX ET RESPECTUEUX"",
      ""POUR VOTRE PEAU""
    ]
  },
  ""style"": {
    ""creative_style"": ""studio"",
    ""ugc_signals"": false,
    ""studio_signals"": true,
    ""color_palette"": [""beige"", ""black"", ""blue""],
    ""dominant_color"": ""black"",
    ""contrast_level"": ""medium"",
    ""brightness_level"": ""high""
  },
  ""structural_cues"": {
    ""hierarchy_clarity"": ""clear"",
    ""visual_noise_level"": ""low"",
    ""whitespace_ratio"": 0.2,
    ""symmetry_level"": ""medium""
  },
  ""emotion_tone"": {
    ""emotion_visible"": ""none"",
    ""energy_level"": ""low"",
    ""mood"": ""calm""
  },
  ""raw_description"": ""The image shows a woman wearing a dark-colored matching underwear set. Her head is cropped out, focusing attention on the clothing. There is white text placed over her torso and bottom, communicating product benefits. The background is softly patterned, and lighting is bright and warm.""
}",0,0,1,0,0.5,1,2,2,1,1,2,0,0.2,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,
2025-11-22T22:16:05.835Z,track_1763849765835_4,current-user,underwear,static,awareness,en,positive,"{
  ""layout"": {
    ""primary_focus"": ""product"",
    ""framing"": ""close-up"",
    ""composition_type"": ""collage"",
    ""product_visibility"": ""high"",
    ""product_size_ratio"": 0.6
  },
  ""visual_elements"": {
    ""has_product"": true,
    ""has_human"": true,
    ""human_count"": 3,
    ""human_gender_approx"": ""female"",
    ""face_visible"": false,
    ""eye_contact"": false,
    ""props_present"": [""underwear""],
    ""background_type"": ""lifestyle"",
    ""background_clarity"": ""medium""
  },
  ""text_elements"": {
    ""has_text"": true,
    ""text_blocks"": 5,
    ""text_density"": ""medium"",
    ""main_headline_present"": true,
    ""cta_present"": false,
    ""visible_words"": [""TROIS"", ""COUPES"", ""UN MÊME"", ""CONFORT"", ""CLASSIQUE"", ""TAILLE HAUTE"", ""ÉCHANCRÉE"", ""PÉTRONE""]
  },
  ""style"": {
    ""creative_style"": ""product_photo"",
    ""ugc_signals"": false,
    ""studio_signals"": true,
    ""color_palette"": [""green"", ""beige"", ""brown"", ""black"", ""white""],
    ""dominant_color"": ""green"",
    ""contrast_level"": ""medium"",
    ""brightness_level"": ""medium""
  },
  ""structural_cues"": {
    ""hierarchy_clarity"": ""clear"",
    ""visual_noise_level"": ""low"",
    ""whitespace_ratio"": 0.2,
    ""symmetry_level"": ""medium""
  },
  ""emotion_tone"": {
    ""emotion_visible"": ""none"",
    ""energy_level"": ""low"",
    ""mood"": ""calm comfort""
  },
  ""raw_description"": ""The image consists of a close-up view of a person wearing green underwear with a hand resting on their hip, set against a lifestyle background with greenery and flowers. Centered text over the image reads 'TROIS COUPES UN MÊME CONFORT'. Below this are three smaller product images showing different underwear styles labeled 'CLASSIQUE', 'TAILLE HAUTE', and 'ÉCHANCRÉE', each worn by a model. The brand name 'PÉTRONE' appears at the bottom center.""
}",1,1,0,0,0.6,1,1,5,1,1,2,0,0.2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,
2025-11-22T22:16:01.311Z,track_1763849761311_1,current-user,underwear,static,awareness,en,positive,"{
  ""layout"": {
    ""primary_focus"": ""product"",
    ""framing"": ""close-up"",
    ""composition_type"": ""centered"",
    ""product_visibility"": ""high"",
    ""product_size_ratio"": 0.5
  },
  ""visual_elements"": {
    ""has_product"": true,
    ""has_human"": false,
    ""human_count"": 0,
    ""human_gender_approx"": ""none"",
    ""face_visible"": false,
    ""eye_contact"": false,
    ""props_present"": [""underwear""],
    ""background_type"": ""solid"",
    ""background_clarity"": ""clean""
  },
  ""text_elements"": {
    ""has_text"": true,
    ""text_blocks"": 4,
    ""text_density"": ""medium"",
    ""main_headline_present"": true,
    ""cta_present"": false,
    ""visible_words"": [
      ""SAXX"",
      ""PRO"",
      ""MULTI-SPORT MESH"",
      ""BALLPARK POUCH PRO"",
      ""STOP DROP TECHNOLOGY"",
      ""LIGHTWEIGHT, BREATHABLE MESH"",
      ""NO-RIDEUP LEG"",
      ""FLY OPENING"",
      ""UNDERWEAR""
    ]
  },
  ""style"": {
    ""creative_style"": ""product_photo"",
    ""ugc_signals"": false,
    ""studio_signals"": true,
    ""color_palette"": [""black"", ""grey"", ""red"", ""white""],
    ""dominant_color"": ""black"",
    ""contrast_level"": ""high"",
    ""brightness_level"": ""medium""
  },
  ""structural_cues"": {
    ""hierarchy_clarity"": ""clear"",
    ""visual_noise_level"": ""low"",
    ""whitespace_ratio"": 0.3,
    ""symmetry_level"": ""high""
  },
  ""emotion_tone"": {
    ""emotion_visible"": ""none"",
    ""energy_level"": ""low"",
    ""mood"": ""technical""
  },
  ""raw_description"": ""The image features a close-up shot of a pair of SAXX PRO camouflage-patterned boxer briefs centered against a solid black background. The product is displayed clearly with high visibility and is accompanied by multiple blocks of white text highlighting its features. The layout includes brand and product name text around the borders and detailed feature descriptions alongside the product.""
}",1,1,0,0,0.5,2,1,4,1,1,2,0,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
2025-11-22T22:16:02.269Z,track_1763849762269_2,current-user,underwear,static,awareness,en,positive,"{
  ""layout"": {
    ""primary_focus"": ""person"",
    ""framing"": ""medium"",
    ""composition_type"": ""centered"",
    ""product_visibility"": ""medium"",
    ""product_size_ratio"": 0.4
  },
  ""visual_elements"": {
    ""has_product"": true,
    ""has_human"": true,
    ""human_count"": 1,
    ""human_gender_approx"": ""female"",
    ""face_visible"": true,
    ""eye_contact"": true,
    ""props_present"": [""underwear"", ""ball""],
    ""background_type"": ""studio"",
    ""background_clarity"": ""clean""
  },
  ""text_elements"": {
    ""has_text"": true,
    ""text_blocks"": 4,
    ""text_density"": ""medium"",
    ""main_headline_present"": true,
    ""cta_present"": false,
    ""visible_words"": [
      ""Absorbs up to 9 super tampons"",
      ""Over 15 million sold"",
      ""Wear, wash, repeat"",
      ""KRISTEN BELL LOVES LEAKPROOF."",
      ""10 years of trusting Knix underwear for her cycle."",
      ""knix""
    ]
  },
  ""style"": {
    ""creative_style"": ""studio"",
    ""ugc_signals"": false,
    ""studio_signals"": true,
    ""color_palette"": [""navy"", ""white"", ""black"", ""beige""],
    ""dominant_color"": ""navy"",
    ""contrast_level"": ""medium"",
    ""brightness_level"": ""medium""
  },
  ""structural_cues"": {
    ""hierarchy_clarity"": ""clear"",
    ""visual_noise_level"": ""low"",
    ""whitespace_ratio"": 0.3,
    ""symmetry_level"": ""medium""
  },
  ""emotion_tone"": {
    ""emotion_visible"": ""smiling"",
    ""energy_level"": ""medium"",
    ""mood"": ""confident calm""
  },
  ""raw_description"": ""The image features a woman sitting on a large white ball, wearing dark-colored tights and a top, with one leg raised. The background is a clean studio setup with soft lighting. Text is displayed to the right of the person and in a lower panel, highlighting product features and brand messaging. The overall layout centers the person, with supportive product-related icons and text.""
}",0,0,1,0,0.4,1,1,4,1,1,2,0,0.3,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,
2025-11-22T22:29:13.807Z,track_1763850553807_0,current-user,underwear,static,conversion,en,positive,"{
  ""layout"": {
    ""primary_focus"": ""person"",
    ""framing"": ""medium"",
    ""composition_type"": ""centered"",
    ""product_visibility"": ""medium"",
    ""product_size_ratio"": 0.4
  },
  ""visual_elements"": {
    ""has_product"": true,
    ""has_human"": true,
    ""human_count"": 1,
    ""human_gender_approx"": ""male"",
    ""face_visible"": true,
    ""eye_contact"": false,
    ""props_present"": [""underwear""],
    ""background_type"": ""solid"",
    ""background_clarity"": ""clean""
  },
  ""text_elements"": {
    ""has_text"": true,
    ""text_blocks"": 4,
    ""text_density"": ""medium"",
    ""main_headline_present"": true,
    ""cta_present"": true,
    ""visible_words"": [""PERSONNALISEZ VOTRE PACK"", ""% COMPOSEZ VOTRE LOT"", ""-10 €"", ""-30 €"", ""dès 2 articles"", ""dès 4 articles"", ""JE COMPOSE MON PACK""]
  },
  ""style"": {
    ""creative_style"": ""studio"",
    ""ugc_signals"": false,
    ""studio_signals"": true,
    ""color_palette"": [""beige"", ""green"", ""orange"", ""white"", ""black""],
    ""dominant_color"": ""beige"",
    ""contrast_level"": ""medium"",
    ""brightness_level"": ""medium""
  },
  ""structural_cues"": {
    ""hierarchy_clarity"": ""clear"",
    ""visual_noise_level"": ""low"",
    ""whitespace_ratio"": 0.3,
    ""symmetry_level"": ""high""
  },
  ""emotion_tone"": {
    ""emotion_visible"": ""smiling"",
    ""energy_level"": ""medium"",
    ""mood"": ""uplifting""
  },
  ""raw_description"": ""The image shows a smiling man from the waist up, centered against a beige background. He is wearing dark green underwear, which is the highlighted product. A central overlay presents a promotional offer with text about discounts and various underwear styles displayed. At the bottom, a large CTA button says 'JE COMPOSE MON PACK' on a fabric background.""
}",0,0,1,0,0.4,1,1,4,1,1,2,0,0.3,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,
2025-11-22T22:29:15.452Z,track_1763850555452_1,current-user,underwear,static,conversion,en,positive,"{
  ""layout"": {
    ""primary_focus"": ""person"",
    ""framing"": ""close-up"",
    ""composition_type"": ""centered"",
    ""product_visibility"": ""high"",
    ""product_size_ratio"": 0.6
  },
  ""visual_elements"": {
    ""has_product"": true,
    ""has_human"": true,
    ""human_count"": 1,
    ""human_gender_approx"": ""female"",
    ""face_visible"": false,
    ""eye_contact"": false,
    ""props_present"": [""underwear""],
    ""background_type"": ""outdoor"",
    ""background_clarity"": ""medium""
  },
  ""text_elements"": {
    ""has_text"": true,
    ""text_blocks"": 3,
    ""text_density"": ""medium"",
    ""main_headline_present"": true,
    ""cta_present"": true,
    ""visible_words"": [""CUUP"", ""UP TO"", ""70%"", ""OFF""]
  },
  ""style"": {
    ""creative_style"": ""studio"",
    ""ugc_signals"": false,
    ""studio_signals"": true,
    ""color_palette"": [""tan"", ""light blue"", ""white""],
    ""dominant_color"": ""light blue"",
    ""contrast_level"": ""medium"",
    ""brightness_level"": ""high""
  },
  ""structural_cues"": {
    ""hierarchy_clarity"": ""clear"",
    ""visual_noise_level"": ""low"",
    ""whitespace_ratio"": 0.2,
    ""symmetry_level"": ""high""
  },
  ""emotion_tone"": {
    ""emotion_visible"": ""none"",
    ""energy_level"": ""medium"",
    ""mood"": ""warm promotional""
  },
  ""raw_description"": ""The image displays a close-up of a female torso wearing a matching light blue bra and high-waisted underwear. Promotional text including 'CUUP' and 'UP TO 70% OFF' is overlaid on the image in white, positioned on the top and bottom of the frame. The background appears to be an outdoor setting with a warm sunset tone.""
}",0,1,0,0,0.6,1,2,3,1,1,2,0,0.2,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,
2025-11-22T22:29:16.365Z,track_1763850556365_2,current-user,underwear,static,conversion,en,positive,"{
  ""layout"": {
    ""primary_focus"": ""product"",
    ""framing"": ""medium"",
    ""composition_type"": ""centered"",
    ""product_visibility"": ""high"",
    ""product_size_ratio"": 0.4
  },
  ""visual_elements"": {
    ""has_product"": true,
    ""has_human"": false,
    ""human_count"": 0,
    ""human_gender_approx"": ""none"",
    ""face_visible"": false,
    ""eye_contact"": false,
    ""props_present"": [""underwear""],
    ""background_type"": ""solid"",
    ""background_clarity"": ""clean""
  },
  ""text_elements"": {
    ""has_text"": true,
    ""text_blocks"": 3,
    ""text_density"": ""medium"",
    ""main_headline_present"": true,
    ""cta_present"": true,
    ""visible_words"": [""Premium comfort,"", ""minus the premium price."", ""Save when you buy 3 or more"", ""PROUDLY CANADIAN""]
  },
  ""style"": {
    ""creative_style"": ""product_photo"",
    ""ugc_signals"": false,
    ""studio_signals"": true,
    ""color_palette"": [""grey"", ""black"", ""navy blue"", ""white"", ""red""],
    ""dominant_color"": ""grey"",
    ""contrast_level"": ""medium"",
    ""brightness_level"": ""high""
  },
  ""structural_cues"": {
    ""hierarchy_clarity"": ""clear"",
    ""visual_noise_level"": ""low"",
    ""whitespace_ratio"": 0.4,
    ""symmetry_level"": ""medium""
  },
  ""emotion_tone"": {
    ""emotion_visible"": ""none"",
    ""energy_level"": ""low"",
    ""mood"": ""neutral""
  },
  ""raw_description"": ""The image features five pairs of SAXX brand men's underwear in different colors laid out in the lower half of the image. Above the products is black and red promotional text on a clean, light-colored background. A circular red badge on the right side reads 'PROUDLY CANADIAN.'""
}",1,0,1,0,0.4,1,2,3,1,1,2,0,0.4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
2025-11-22T22:29:17.795Z,track_1763850557795_3,current-user,underwear,static,conversion,en,positive,"{
  ""layout"": {
    ""primary_focus"": ""product"",
    ""framing"": ""medium"",
    ""composition_type"": ""centered"",
    ""product_visibility"": ""high"",
    ""product_size_ratio"": 0.5
  },
  ""visual_elements"": {
    ""has_product"": true,
    ""has_human"": true,
    ""human_count"": 2,
    ""human_gender_approx"": ""male"",
    ""face_visible"": false,
    ""eye_contact"": false,
    ""props_present"": [""underwear""],
    ""background_type"": ""studio"",
    ""background_clarity"": ""clean""
  },
  ""text_elements"": {
    ""has_text"": true,
    ""text_blocks"": 5,
    ""text_density"": ""medium"",
    ""main_headline_present"": true,
    ""cta_present"": true,
    ""visible_words"": [""PERSONNALISEZ VOTRE PACK"", ""COMPOSEZ VOTRE LOT"", ""-10 €"", ""dès 2 articles"", ""-30 €"", ""dès 4 articles"", ""JE COMPOSE MON PACK""]
  },
  ""style"": {
    ""creative_style"": ""studio"",
    ""ugc_signals"": false,
    ""studio_signals"": true,
    ""color_palette"": [""maroon"", ""beige"", ""white"", ""orange""],
    ""dominant_color"": ""maroon"",
    ""contrast_level"": ""medium"",
    ""brightness_level"": ""medium""
  },
  ""structural_cues"": {
    ""hierarchy_clarity"": ""clear"",
    ""visual_noise_level"": ""low"",
    ""whitespace_ratio"": 0.2,
    ""symmetry_level"": ""medium""
  },
  ""emotion_tone"": {
    ""emotion_visible"": ""none"",
    ""energy_level"": ""low"",
    ""mood"": ""neutral""
  },
  ""raw_description"": ""The image features two male figures wearing maroon boxer underwear on each side of a central offer panel. The center of the image displays a promotional message with discount offers and a grid of various boxer styles and colors. A bright call-to-action button is located at the bottom. The background is a gradient beige studio-style setup, and the lower section has a fabric texture inset in maroon.""
}",1,0,1,0,0.5,1,1,5,1,1,2,0,0.2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,
